event_uid,event_name,event_date,snapshot_kind,requested_snapshot,actual_snapshot,event_start_utc,api_event_id,commence_time,fighter_a,fighter_b,book_key,book_title,book_last_update,market_last_update,odds_a,odds_b,response_sha256
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,betonlineag,BetOnline.ag,2022-09-16T19:48:53Z,2022-09-16T19:48:53Z,-132,110,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,lowvig,LowVig.ag,2022-09-16T19:48:56Z,2022-09-16T19:48:56Z,-130,110,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,williamhill_us,William Hill (US),2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,-120,100,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,draftkings,DraftKings,2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,-130,110,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,sugarhouse,SugarHouse,2022-09-16T19:47:24Z,2022-09-16T19:47:24Z,-123,100,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,twinspires,TwinSpires,2022-09-16T19:47:25Z,2022-09-16T19:47:25Z,-123,100,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,betrivers,BetRivers,2022-09-16T19:50:32Z,2022-09-16T19:50:32Z,-123,100,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,superbook,SuperBook,2022-09-16T19:48:50Z,2022-09-16T19:48:50Z,-125,105,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,barstool,Barstool Sportsbook,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,-123,100,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,fanduel,FanDuel,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,-130,102,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,bovada,Bovada,2022-09-16T19:50:21Z,2022-09-16T19:50:21Z,-130,104,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,wynnbet,WynnBET,2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,-125,105,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,betmgm,BetMGM,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,-135,110,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,63b23e97457440ef4531404af25fe49b,2022-09-18T00:45:00Z,Andre Fili,Bill Algeo,unibet,Unibet,2022-09-16T19:50:20Z,2022-09-16T19:50:20Z,-123,100,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,mybookieag,MyBookie.ag,2022-09-16T19:50:30Z,2022-09-16T19:50:30Z,170,-222,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,betonlineag,BetOnline.ag,2022-09-16T19:48:53Z,2022-09-16T19:48:53Z,165,-192,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,lowvig,LowVig.ag,2022-09-16T19:48:56Z,2022-09-16T19:48:56Z,165,-189,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,williamhill_us,William Hill (US),2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,180,-222,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,superbook,SuperBook,2022-09-16T19:48:50Z,2022-09-16T19:48:50Z,180,-208,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,wynnbet,WynnBET,2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,170,-204,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,betfair,Betfair,2022-09-16T19:47:27Z,2022-09-16T19:47:27Z,186,-192,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,draftkings,DraftKings,2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,175,-204,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,sugarhouse,SugarHouse,2022-09-16T19:47:24Z,2022-09-16T19:47:24Z,180,-233,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,twinspires,TwinSpires,2022-09-16T19:47:25Z,2022-09-16T19:47:25Z,180,-233,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,betrivers,BetRivers,2022-09-16T19:50:32Z,2022-09-16T19:50:32Z,180,-233,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,barstool,Barstool Sportsbook,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,180,-233,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,fanduel,FanDuel,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,180,-233,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,betmgm,BetMGM,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,185,-227,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,bovada,Bovada,2022-09-16T19:50:21Z,2022-09-16T19:50:21Z,175,-222,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,3539056818d3166e5e25bdeadfea4d28,2022-09-17T21:50:00Z,Denise Gomes,Loma Lookboonmee,unibet,Unibet,2022-09-16T19:50:20Z,2022-09-16T19:50:20Z,180,-227,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,betfair,Betfair,2022-09-16T19:47:27Z,2022-09-16T19:47:27Z,166,-169,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,betonlineag,BetOnline.ag,2022-09-16T19:48:53Z,2022-09-16T19:48:53Z,165,-192,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,lowvig,LowVig.ag,2022-09-16T19:48:56Z,2022-09-16T19:48:56Z,165,-189,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,williamhill_us,William Hill (US),2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,160,-189,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,draftkings,DraftKings,2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,160,-189,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,fanduel,FanDuel,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,164,-213,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,wynnbet,WynnBET,2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,160,-196,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,bovada,Bovada,2022-09-16T19:50:21Z,2022-09-16T19:50:21Z,160,-200,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,mybookieag,MyBookie.ag,2022-09-16T19:50:30Z,2022-09-16T19:50:30Z,151,-196,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,sugarhouse,SugarHouse,2022-09-16T19:47:24Z,2022-09-16T19:47:24Z,155,-196,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,twinspires,TwinSpires,2022-09-16T19:47:25Z,2022-09-16T19:47:25Z,155,-196,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,betrivers,BetRivers,2022-09-16T19:50:32Z,2022-09-16T19:50:32Z,155,-196,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,barstool,Barstool Sportsbook,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,155,-196,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,superbook,SuperBook,2022-09-16T19:48:50Z,2022-09-16T19:48:50Z,160,-179,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,unibet,Unibet,2022-09-16T19:50:20Z,2022-09-16T19:50:20Z,155,-192,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,345579012d0b1b98ac1cf909e84889ac,2022-09-17T22:40:00Z,Damon Jackson,Pat Sabatini,betmgm,BetMGM,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,155,-189,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,betfair,Betfair,2022-09-16T19:47:27Z,2022-09-16T19:47:27Z,-323,310,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,williamhill_us,William Hill (US),2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,-357,280,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,draftkings,DraftKings,2022-09-16T19:48:48Z,2022-09-16T19:48:48Z,-357,295,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,fanduel,FanDuel,2022-09-16T19:48:49Z,2022-09-16T19:48:49Z,-345,250,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,mybookieag,MyBookie.ag,2022-09-16T19:50:30Z,2022-09-16T19:50:30Z,-357,261,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,betonlineag,BetOnline.ag,2022-09-16T19:48:53Z,2022-09-16T19:48:53Z,-417,309,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,lowvig,LowVig.ag,2022-09-16T19:48:56Z,2022-09-16T19:48:56Z,-417,310,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,sugarhouse,SugarHouse,2022-09-16T19:47:24Z,2022-09-16T19:47:24Z,-333,250,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,twinspires,TwinSpires,2022-09-16T19:47:25Z,2022-09-16T19:47:25Z,-333,250,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,superbook,SuperBook,2022-09-16T19:48:50Z,2022-09-16T19:48:50Z,-357,300,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
cdf5bd074480910102b0,UFC Fight Night: Sandhagen vs. Song,2022-09-17,entry,2022-09-16T20:00:00+00:00,2022-09-16 19:55:00+00:00,2022-09-17T20:00:00+00:00,6e7d88c9fa6ef13c2e3dcfb230d4060f,2022-09-17T21:25:00Z,Daniel Zellhuber,Trey Ogden,betrivers,BetRivers,2022-09-16T19:50:32Z,2022-09-16T19:50:32Z,-333,250,f137cef2ffb94f7134c8ea6861cd6350d33d60fc68d54dea003e53477b8e06d3
